transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN004363,M34159,978-1-767841-67-9,02/29/2024,2024-03-02,BR006
TXN004364,M24208,978-0-647108-77-2,2024-10-13,2024-10-25,BR006
TXN004365,M40002,978-0-705956-71-0,2025-02-07,2025-03-01,BR001
TXN004366,M65770,978-1-394169-51-1,2025-09-05,2025-09-10,BR003
TXN004367,M48549,978-1-336800-21-2,2024-12-16,2024-12-30,BR013
TXN004368,M72700,978-1-903421-47-5,2024-08-17,2024-08-22,BR008
TXN004369,M51419,978-0-470157-81-7,2025-10-09,,BR007
TXN004370,M20363,978-0-791515-92-1,2024-11-25,2024-11-28,BR012
TXN004371,M58825,978-0-828723-19-0,07/30/2025,2025-08-08,BR014
TXN004372,M79914,978-0-618631-17-9,2023-11-26,2023-11-28,BR011
TXN004373,M10802,978-0-113765-95-9,2024-06-04,,BR009
TXN004374,M72204,978-0-590891-59-2,2024-10-31,2024-11-16,BR007
TXN004375,M83246,978-0-611333-23-0,2024-05-11,,BR014
TXN004376,M85738,978-1-318797-85-1,2024-05-08,2024-06-03,BR006
TXN004377,M11785,978-1-897429-49-5,2024-05-02,2024-05-25,BR005
TXN004378,M63549,978-1-787120-29-7,2024-06-27,2024-07-23,BR014
TXN004379,M65704,978-0-236378-38-8,2024-05-01,2024-05-07,BR012
TXN004380,M17008,978-1-504305-67-9,2024-01-23,2024-02-17,BR005
TXN004381,M72747,978-0-917911-61-3,2024-06-14,2024-07-03,BR007
TXN004382,M60576,978-0-171973-45-7,02/09/2024,,BR009
TXN004383,M82627,978-1-272172-97-8,2023-12-29,2024-01-10,BR014
TXN004384,M44698,978-1-705282-92-2,2024-01-20,2024-01-24,BR003
TXN004385,M98047,978-0-254444-69-0,2024-11-28,2024-12-09,BR013
TXN004386,,978-0-881216-24-0,11/20/2023,2023-11-29,BR013
TXN004387,M16179,978-1-322086-79-8,2025-08-12,2025-09-02,BR007
TXN004388,M58159,978-0-117393-68-4,2025-01-14,2025-01-19,BR008
TXN004389,M35796,978-0-379714-13-5,2025-01-21,2025-01-28,BR002
TXN004390,M30206,978-1-794037-77-9,2024-12-23,2025-01-10,BR008
TXN004391,M90580,978-1-469053-43-1,2023-11-22,2023-12-14,BR012
TXN004392,M91368,978-0-677035-20-8,2025-06-05,2025-07-04,BR002
TXN004393,M62185,978-1-552432-37-2,06/02/2024,2024-02-27,BR004
TXN004394,M94084,978-0-516209-74-6,2025-02-21,2025-02-22,BR003
TXN004395,M35117,978-1-632599-52-0,07/11/2023,2023-11-29,BR009
TXN004396,M32245,978-0-562779-44-6,2025-06-13,2025-07-06,BR015
TXN004397,M11653,978-1-202564-16-3,2024-10-12,2024-10-15,BR001
TXN004398,M89526,978-1-867559-64-1,2025-07-16,2025-07-25,BR004
TXN004399,M53116,978-0-408287-34-0,2023-11-26,,BR004
TXN004400,M89807,978-1-285225-86-9,2025-08-19,2025-09-06,BR004
TXN004401,M75934,978-1-655286-87-2,2025-01-26,2025-02-03,BR005
TXN004402,M53387,978-1-643810-65-2,2025-09-06,2025-09-08,BR015
TXN004403,M93148,978-0-814248-16-4,2025-08-11,,BR009
TXN004404,M61948,978-0-216478-38-1,01/14/2025,2025-02-12,BR009
TXN004405,M18776,978-0-155718-14-2,2025-01-04,2025-01-13,BR006
TXN004406,M43305,978-1-350365-18-6,2024-08-18,2024-08-27,BR011
TXN004407,M44326,978-0-388840-38-2,2025-01-26,2025-02-22,BR014
TXN004408,,978-1-510945-60-9,2025-09-15,,BR012
TXN004409,M89005,978-0-330569-98-9,2025-04-30,2025-05-18,BR008
TXN004410,M24044,978-1-322086-79-8,2024-08-11,2024-09-10,BR011
TXN004411,M97755,978-1-619225-36-7,11/11/2024,2024-11-16,BR011
TXN004412,M80337,978-0-923895-36-5,2023-12-06,2023-12-15,BR009
TXN004413,M80630,978-1-767837-46-7,04/18/2024,2024-05-07,BR013
TXN004414,M65782,978-1-869531-10-2,2023-11-01,2023-11-06,BR009
TXN004415,M88492,978-0-294069-74-7,2025-08-25,2025-09-17,BR006
TXN004416,M27412,978-1-874992-49-3,2023-11-21,2023-12-06,BR002
TXN004417,M99263,978-0-278501-50-8,2024-10-09,2024-11-04,BR007
TXN004418,M21736,978-0-274740-33-8,2025-05-24,2025-06-06,BR010
TXN004419,M43113,978-1-577328-28-5,2024-09-08,2024-10-05,BR003
TXN004420,M82973,978-0-798384-70-4,2024-05-31,2024-06-17,BR010
TXN004421,M40862,978-1-450281-12-6,2025-04-02,2025-04-06,BR013
TXN004422,M94681,978-0-376648-19-8,2024-06-10,,BR008
TXN004423,M30593,978-0-812195-11-8,2024-01-04,2024-01-10,BR010
TXN004424,M77774,978-1-596846-84-5,2024-06-30,,BR015
TXN004425,M85769,978-0-612027-41-1,2025-07-14,2025-07-18,BR004
TXN004426,M15869,978-1-214699-15-0,03/14/2024,2024-03-20,BR001
TXN004427,M10276,978-1-322086-79-8,30/03/2025,2025-04-14,BR012
TXN004428,M66881,978-0-694822-97-3,25/09/2024,2024-10-12,BR001
TXN004429,M92756,978-1-975937-39-3,2025-07-03,2025-07-29,BR014
TXN004430,M98701,978-0-891666-28-8,2025-02-03,2025-02-21,BR007
TXN004431,M20959,978-0-204849-48-3,2025-01-18,2025-02-13,BR004
TXN004432,M22181,978-1-574602-72-2,2025-06-29,2025-07-28,BR015
TXN004433,M82487,978-1-672223-42-3,2024-02-05,2024-02-26,BR006
TXN004434,M21147,978-1-365852-56-5,2024-09-26,,BR013
TXN004435,M73253,978-1-114219-55-7,2025-03-29,2025-04-26,BR013
TXN004436,M82133,978-1-844653-52-2,2023-10-14,2023-10-28,BR004
TXN004437,M87162,978-1-218238-44-7,2025-06-22,2025-06-24,BR011
TXN004438,,978-0-255084-62-8,2025-04-24,2025-05-09,BR013
TXN004439,M62989,978-0-791396-28-5,2023-11-22,2023-12-19,BR001
TXN004440,M46562,978-1-622014-13-2,2025-09-08,2025-09-23,BR012
TXN004441,M19769,978-0-705640-99-2,2024-12-22,2025-01-05,BR015
TXN004442,M66734,978-1-476879-36-9,2024-06-27,2024-07-06,BR011
TXN004443,M22062,978-0-303258-58-2,2024-03-23,2024-04-22,BR015
TXN004444,M58623,978-0-387230-90-0,2025-01-23,2025-02-15,BR002
TXN004445,M39464,978-1-652501-32-9,2024-09-01,2024-09-19,BR001
TXN004446,M52458,978-1-812052-54-8,2024-12-29,2025-01-28,BR010
TXN004447,M87526,978-1-510020-85-6,2024-11-11,2024-11-28,BR010
TXN004448,M90632,978-1-322086-79-8,2025-08-06,2025-08-13,BR013
TXN004449,M66347,978-1-389666-49-0,2025-02-26,2025-03-03,BR004
TXN004450,M59534,978-0-143096-84-9,2023-11-30,2023-12-13,BR010
TXN004451,M30880,978-1-974692-88-0,2024-07-21,2024-08-07,BR008
TXN004452,M40681,978-0-554515-68-7,2024-11-08,2024-12-07,BR009
TXN004453,M93267,978-1-402418-24-2,2025-05-15,2025-06-06,BR008
TXN004454,M96561,978-0-623162-97-2,10/01/2025,2025-10-13,BR013
TXN004455,M14015,978-0-588969-97-5,2024-07-18,2024-07-30,BR010
TXN004456,M69445,978-0-648600-47-3,24/12/2024,2025-01-06,BR010
TXN004457,M13063,978-0-418395-72-1,2025-08-07,2025-08-10,BR004
TXN004458,M27393,978-1-167755-47-7,2025-01-11,2025-01-23,BR012
TXN004459,M69579,978-0-575904-15-6,2025-07-11,2025-07-29,BR011
TXN004460,M34480,978-0-396765-85-1,08/08/2024,2024-08-26,BR005
TXN004461,M10766,978-0-155777-72-9,2025-10-13,2025-11-12,BR015
TXN004462,M28245,978-1-105337-65-9,10/12/2025,2025-10-23,BR013
TXN004463,M76911,978-1-792325-10-6,2024-09-04,2024-09-19,BR002
TXN004464,M48114,978-0-363647-27-2,01/01/2025,2025-01-17,BR011
TXN004465,M48901,978-1-397025-74-6,2024-01-21,2024-01-25,BR003
TXN004466,M81016,978-0-190181-44-4,2023-11-23,2023-11-28,BR014
TXN004467,M46743,978-0-868661-35-3,2024-04-23,2024-04-28,BR012
TXN004468,M67113,978-1-713652-20-5,2024-05-30,2024-06-15,BR003
TXN004469,M53813,978-1-329489-14-1,2024-11-15,2024-12-11,BR002
TXN004470,M44646,978-1-471858-41-3,2025-01-01,2025-01-06,BR006
TXN004471,M23793,978-1-543089-61-5,2024-04-02,2024-04-14,BR006
TXN004472,M73714,978-0-373951-48-2,2024-02-12,2024-03-08,  BR001 
TXN004473,M76295,978-1-281720-82-5,2025-04-29,2025-05-04,BR014
TXN004474,M58125,978-1-811902-51-6,10/27/2024,2024-10-28,BR001
TXN004475,M16524,978-0-816514-35-9,2025-04-26,2025-05-19,BR007
TXN004476,M54849,978-1-242282-63-8,2024-06-27,2024-07-04,BR001
TXN004477,M27827,978-0-415686-49-5,2023-11-29,2023-12-05,BR014
TXN004478,M75942,978-0-411777-82-1,2024-09-26,2024-10-25,BR009
TXN004479,M46699,978-1-322086-79-8,06/16/2024,2024-07-07,BR002
TXN004480,M77726,978-1-672344-33-3,2024-09-23,2024-10-08,BR012
TXN004481,,978-1-920411-65-7,2025-03-11,,BR007
TXN004482,M81073,978-0-245342-77-6,12/06/2024,2024-06-13,BR013
TXN004483,M73107,978-1-827851-50-1,2025-04-30,2025-05-18,BR013
TXN004484,M94080,978-1-591130-55-0,2024-09-05,,BR001
TXN004485,M85282,978-1-589215-63-4,2023-12-07,2024-01-04,BR001
TXN004486,M70794,978-1-583691-13-7,2024-10-25,2024-11-16,BR002
TXN004487,M21294,978-0-904016-63-5,2024-04-10,,BR007
TXN004488,M15717,978-0-892572-27-4,2025-02-26,2025-03-26,BR004
TXN004489,M67748,978-1-924843-41-6,2025-01-05,2025-01-07,BR010
TXN004490,M14302,978-1-233457-89-2,2024-12-22,2025-01-02,BR013
TXN004491,M99192,978-1-322086-79-8,2024-02-18,2024-03-12,BR008
TXN004492,M95674,978-1-156136-60-7,09/02/2025,2025-02-19,BR009
TXN004493,M83632,978-0-522515-95-4,2025-07-02,2025-07-28,  BR012 
TXN004494,M94654,978-0-585289-76-2,2023-11-23,2023-12-07,BR010
TXN004495,M87738,978-1-979962-16-2,2024-06-10,2024-06-24,BR004
TXN004496,M55169,978-0-157349-44-3,2025-06-25,2025-07-11,BR005
TXN004497,,978-0-449682-86-9,2025-09-18,,BR012
TXN004498,M91842,978-0-961866-47-1,2024-01-19,2024-02-04,BR009
TXN004499,M36500,978-1-824139-52-7,2024-11-01,2024-11-08,BR013
TXN004500,M19269,978-1-322086-79-8,2024-11-20,,BR006
TXN004501,M56110,978-0-227341-84-1,2024-07-18,2024-07-26,BR011
TXN004502,M99732,978-0-835652-36-0,2024-06-21,2024-06-28,BR008
TXN004503,M57178,978-0-689351-73-0,2024-07-30,2024-08-26,BR009
TXN004504,M41713,978-0-334402-96-1,2023-11-04,2023-11-21,BR015
TXN004505,M17926,978-0-415508-90-2,2025-06-01,2025-06-15,  BR005 
TXN004506,M15101,978-1-854075-10-9,2025-03-05,2025-03-23,  BR008 
TXN004507,M38708,978-1-753959-98-2,2025-09-10,2025-10-10,BR005
TXN004508,M81033,978-0-220280-18-5,2025-08-29,2025-09-04,BR009
TXN004509,M51670,978-0-260455-87-1,2023-11-04,2023-11-30,BR007
TXN004510,M92656,978-0-645073-22-5,2023-12-21,2023-12-26,BR005
TXN004511,M80804,978-1-322086-79-8,2025-06-20,,BR006
TXN004512,M68239,978-0-314217-23-3,26/03/2024,,BR012
TXN004513,M57199,978-1-125854-74-7,2023-10-28,2023-11-09,BR006
TXN004514,M62044,978-1-509693-17-7,2023-11-15,2023-12-12,BR010
TXN004515,M11275,978-0-414492-61-5,2024-03-26,2024-04-24,BR009
TXN004516,M52539,978-1-292984-40-7,2024-10-14,2024-10-24,BR008
TXN004517,,978-1-961600-88-1,2024-10-29,2024-11-06,BR010
TXN004518,M23071,978-1-790130-88-7,2024-01-09,2024-01-26,BR002
TXN004519,M60842,978-0-553355-28-4,2025-01-29,,BR011
TXN004520,M53061,978-0-293785-28-0,2025-05-09,2025-05-31,  BR012 
TXN004521,M60995,978-0-279071-75-8,2024-07-20,2024-08-10,BR012
TXN004522,M13118,978-0-599288-71-3,2025-03-25,2025-04-02,BR010
TXN004523,M51304,978-1-403509-95-6,2024-12-11,2024-12-14,BR015
TXN004524,M99468,978-0-717363-73-5,2024-06-25,2024-07-17,BR001
TXN004525,M27725,978-1-800133-45-7,2024-03-10,2024-04-05,BR015
TXN004526,M84172,978-1-504562-99-7,2025-01-27,,BR001
TXN004527,M64746,978-0-586501-63-4,2024-08-30,2024-09-02,BR012
TXN004528,M51878,978-1-255363-13-3,06/06/2024,2024-07-06,BR004
TXN004529,M33998,978-1-579285-25-8,2023-11-03,2023-11-24,BR006
TXN004530,M99965,978-1-111554-84-2,2025-09-27,2025-10-26,BR005
TXN004531,M90954,978-1-135739-92-8,2024-02-28,2024-03-26,BR008
TXN004532,M74528,978-1-144702-55-5,2024-08-18,2024-09-15,BR008
TXN004533,M26926,978-0-590636-68-1,2025-06-16,,BR009
TXN004534,M56381,978-1-109563-30-6,2024-11-22,2024-12-13,BR010
TXN004535,M13676,978-1-624957-74-1,2024-09-20,2024-09-23,BR011
TXN004536,M16310,978-1-322086-79-8,2023-10-25,2023-11-16,BR007
TXN004537,M91532,978-0-465779-77-2,2024-04-05,2024-04-06,BR005
TXN004538,M36642,978-1-637966-18-1,2025-06-13,2025-06-22,BR010
TXN004539,M55640,978-0-787781-29-3,04/29/2025,2025-05-13,BR001
TXN004540,M15977,978-1-787796-82-9,2025-05-29,2025-06-08,BR012
TXN004541,M18442,978-1-581801-27-9,2025-03-05,2025-04-04,BR005
TXN004542,M22293,978-1-923091-94-8,2024-12-26,2025-01-15,BR011
TXN004543,M90818,978-1-513064-18-5,2024-04-11,2024-05-06,BR009
TXN004544,M41933,978-1-494812-70-6,2024-08-11,2024-08-16,BR011
TXN004545,M15990,978-0-704020-74-0,2024-03-27,,BR002
TXN004546,M63419,978-1-235708-99-2,2024-12-04,2024-12-05,  BR010 
TXN004547,M94426,978-1-322086-79-8,2025-10-05,2025-11-04,BR010
TXN004548,M81761,978-1-717456-84-7,2023-10-29,2023-11-13,BR009
TXN004549,M72586,978-1-712885-89-5,2023-12-15,2023-12-23,BR013
TXN004550,M72781,978-1-170852-15-6,2024-02-27,2024-03-21,BR012
TXN004551,M38548,978-0-993419-30-0,2023-12-02,2023-12-12,BR010
TXN004552,M86159,978-0-201229-95-0,2025-04-13,2025-04-14,BR006
TXN004553,M10364,978-0-623694-96-1,2024-09-03,2024-10-01,BR008
TXN004554,M30601,978-1-439381-39-7,2025-08-25,2025-09-15,BR001
TXN004555,M55605,978-0-210553-32-9,2024-12-20,2025-01-02,BR002
TXN004556,M51039,978-1-892528-63-6,2024-03-25,2024-04-04,BR015
TXN004557,M23863,978-0-164934-88-5,2024-07-13,2024-07-15,BR005
TXN004558,M92278,978-1-220034-14-3,2025-04-15,2025-04-20,BR010
TXN004559,M38683,978-0-562976-57-9,2024-09-19,2024-09-23,BR005
TXN004560,M19141,978-1-322086-79-8,2024-04-22,,BR013
TXN004561,M15221,978-0-282522-51-3,2024-03-04,2024-03-26,BR015
TXN004562,M16081,978-0-832667-67-1,2024-05-24,2024-06-11,BR001
TXN004563,M82847,978-1-239687-91-0,2024-05-10,2024-05-11,BR009
TXN004564,M29853,978-0-305225-42-1,2024-03-10,,BR002
TXN004565,M61456,978-1-558767-96-6,2024-06-22,2024-07-22,BR013
TXN004566,M10851,978-1-336450-35-6,2024-07-30,2024-08-29,BR011
TXN004567,M69839,978-0-555148-77-8,2024-09-10,2024-09-28,BR015
TXN004568,M81176,978-0-190196-84-4,2025-08-11,2025-08-17,BR014
TXN004569,M21498,978-0-759675-95-7,2024-11-09,2024-11-23,BR012
TXN004570,M50853,978-0-313426-14-8,2025-09-01,2025-09-28,BR001
TXN004571,M41492,978-0-105490-56-2,13/04/2024,2024-05-09,BR013
TXN004572,M11110,978-1-695900-79-0,2024-02-13,2024-02-25,BR003
TXN004573,M78244,978-0-457261-33-9,2024-10-12,2024-10-27,BR005
TXN004574,M13232,978-1-299372-36-8,2025-06-25,,BR003
TXN004575,M68316,978-1-625179-55-5,2024-01-15,2024-01-21,BR013
TXN004576,M39576,978-1-748522-81-8,2024-08-20,,BR009
TXN004577,M34778,978-0-940534-18-6,2025-01-02,,BR003
TXN004578,M89691,978-1-548278-90-8,2025-04-30,,BR003
TXN004579,M78738,978-1-174310-82-9,2025-02-18,2025-03-06,BR009
TXN004580,M10560,978-0-233370-76-7,2024-09-09,,BR010
TXN004581,M23948,978-1-205814-25-8,2023-12-06,2023-12-24,BR009
TXN004582,M58683,978-1-341773-16-7,2023-11-10,,BR009
TXN004583,M87141,978-1-123637-38-0,2024-02-04,2024-02-27,BR010
TXN004584,,978-1-968376-42-0,2025-03-25,,BR012
TXN004585,M82877,978-1-837435-55-5,2025-10-08,,BR012
TXN004586,M54521,978-0-265531-46-4,2025-08-29,2025-09-24,BR008
TXN004587,M89150,978-0-660383-83-5,09/16/2024,2024-09-29,BR002
TXN004588,M89777,978-0-994640-76-5,2024-05-23,2024-06-08,BR009
TXN004589,M32593,978-1-518612-89-3,13/07/2024,2024-08-11,BR005
TXN004590,M50762,978-0-672461-99-6,2023-12-05,,BR011
TXN004591,M77359,978-0-711081-70-3,2024-10-30,2024-11-05,BR012
TXN004592,M10159,978-1-784963-13-2,2024-08-07,2024-08-17,BR009
TXN004593,M80340,978-0-454466-63-8,2024-05-14,2024-05-22,BR015
TXN004594,M27730,978-1-310251-52-8,2024-03-30,,BR003
TXN004595,M21623,978-0-246054-36-4,2024-11-23,2024-12-14,BR008
TXN004596,M37711,978-1-894133-94-4,30/05/2025,2025-06-16,BR015
TXN004597,M24379,978-0-347062-73-2,2025-04-19,2025-05-12,BR006
TXN004598,M35727,978-0-944797-82-2,2024-09-03,2024-09-24,BR011
TXN004599,M11709,978-0-462645-19-3,2025-07-08,2025-07-10,BR011
TXN004600,M46306,978-1-727203-88-2,2025-05-14,2025-06-11,BR012
TXN004601,M27196,978-0-678211-71-7,2024-02-26,2024-03-25,BR008
TXN004602,M26671,978-0-383648-15-0,2024-06-24,2024-07-17,BR002
TXN004603,M35423,978-1-322086-79-8,2025-07-06,2025-07-23,BR013
TXN004604,M22260,978-0-137329-73-1,2024-10-03,,BR015
TXN004605,M43222,978-0-781927-54-3,2025-07-11,2025-08-07,BR001
TXN004606,M17528,978-1-600792-48-9,2025-05-05,2025-06-04,BR013
TXN004607,M67667,978-0-122484-17-9,2025-03-12,2025-03-31,BR006
TXN004608,M22576,978-0-911192-35-3,2024-12-04,2024-12-07,BR004
TXN004609,M99625,978-1-322086-79-8,2025-09-11,2025-09-14,  BR003 
TXN004610,M64488,978-1-815067-97-6,2025-10-06,2025-10-30,  BR014 
TXN004611,M19702,978-0-679334-71-2,2024-01-11,2024-01-13,BR007
TXN004612,M30856,978-0-505929-58-7,04/21/2024,2024-05-17,BR009
TXN004613,M13823,978-0-550592-99-6,2025-03-27,2025-04-14,BR014
TXN004614,M46163,978-1-676239-27-7,2024-09-25,2024-09-30,BR007
TXN004615,M84381,978-0-559226-25-0,2025-05-19,2025-05-23,BR014
TXN004616,M65023,978-1-468877-34-2,2025-09-07,,BR009
TXN004617,M63197,978-1-557729-17-0,2024-07-01,2024-07-15,BR006
TXN004618,M61544,978-0-343304-21-8,2025-06-17,2025-06-19,BR013
TXN004619,M60222,978-0-338158-62-8,2024-02-23,2024-02-26,BR007
TXN004620,M84754,978-0-940713-11-6,2024-03-13,2024-03-15,BR007
TXN004621,M49740,978-0-952095-17-0,2024-08-17,2024-08-26,BR013
TXN004622,M49387,978-0-159406-26-7,2025-05-04,2025-05-17,BR008
TXN004623,M35735,978-1-289365-46-2,2024-01-18,2024-02-10,BR010
TXN004624,M39454,978-0-429384-54-7,2024-04-13,,BR006
TXN004625,M94832,978-0-406616-26-5,2025-07-02,2025-07-07,BR003
TXN004626,M32143,978-1-601954-94-7,2023-11-11,2023-11-15,BR007
TXN004627,M21594,978-0-788484-19-3,2025-07-27,2025-08-22,BR003
TXN004628,M63862,978-0-362352-79-5,08/14/2024,2024-08-25,BR015
TXN004629,M95792,978-0-618970-55-1,2024-08-27,2024-09-01,BR006
TXN004630,M23292,978-0-565087-48-7,2025-09-17,2025-10-16,BR014
TXN004631,M15149,978-1-918107-80-7,2024-03-18,2024-04-07,BR008
TXN004632,M90963,978-1-785395-41-3,2025-01-19,2025-01-24,BR010
TXN004633,M93816,978-1-434347-99-2,2024-05-06,2024-05-29,BR005
TXN004634,M21093,978-0-156620-54-3,2025-01-07,2025-01-16,BR010
TXN004635,M38914,978-1-839772-89-4,2024-01-13,2024-02-11,BR006
TXN004636,M27560,978-1-393374-20-6,2025-06-24,2025-06-30,BR005
TXN004637,M57924,978-0-243792-76-4,2024-07-13,2024-07-21,BR006
TXN004638,M42181,978-0-419751-80-9,2023-11-26,2023-11-28,BR004
TXN004639,M41573,978-0-228710-57-8,02/04/2024,2024-03-03,BR012
TXN004640,M97616,978-0-137609-40-6,2025-09-19,,BR007
TXN004641,M45006,978-1-781478-68-4,2025-10-06,2025-10-19,BR008
TXN004642,M83887,978-0-122323-73-7,2025-07-18,2025-08-02,BR008
TXN004643,M62609,978-0-383428-45-5,2024-02-07,2024-02-16,BR015
TXN004644,M93326,978-1-415005-20-0,2024-05-21,2024-05-29,BR004
TXN004645,M67224,978-0-392649-88-9,2024-12-27,2025-01-05,BR008
TXN004646,M61514,978-1-619419-12-4,2024-06-28,2024-07-15,BR012
TXN004647,M60109,978-1-503348-66-0,2025-03-27,2025-04-25,BR002
TXN004648,M46746,978-0-335351-36-7,2025-05-30,2025-06-11,BR003
TXN004649,M12900,978-1-293385-94-4,2025-01-24,,BR015
TXN004650,M53521,978-1-658358-16-3,2024-09-08,2024-09-18,BR015
TXN004651,M76590,978-1-132826-79-9,2023-11-16,2023-11-29,BR006
TXN004652,M88111,978-1-127254-87-3,2024-04-14,2024-05-03,BR013
TXN004653,M59976,978-1-968386-43-6,02/23/2025,2025-02-27,BR014
TXN004654,M41395,978-1-322086-79-8,2024-04-03,2024-04-08,BR014
TXN004655,M41404,978-0-894036-13-2,04/19/2025,2025-04-23,BR012
TXN004656,M44825,978-1-861042-89-7,2023-12-13,2023-12-23,BR002
TXN004657,M16899,978-1-548317-17-1,2024-06-23,2024-07-12,BR005
TXN004658,M35613,978-0-680170-59-0,2023-10-22,2023-11-05,BR015
TXN004659,M25249,978-1-660737-69-7,2025-10-06,2025-10-13,BR006
TXN004660,M17318,978-1-700417-82-4,2024-11-18,2024-12-13,BR007
TXN004661,M70017,978-1-270444-58-9,2024-01-17,2024-01-18,BR015
TXN004662,M13930,978-1-881853-40-4,2023-11-27,2023-12-13,BR011
TXN004663,M79576,978-0-115920-45-5,2024-01-11,2024-02-10,BR015
TXN004664,M25761,978-1-189691-41-8,2025-01-09,2025-01-12,BR012
TXN004665,M83004,978-1-453928-83-7,04/07/2025,2025-05-04,BR003
TXN004666,M96237,978-1-140481-88-1,07/11/2025,2025-08-09,BR015
TXN004667,M76255,978-1-479264-44-5,2025-06-17,2025-07-09,BR005
TXN004668,M95260,978-1-920433-93-2,2024-11-10,,BR008
TXN004669,M75171,978-0-230344-49-5,2024-02-18,2024-03-19,BR003
TXN004670,M98697,978-1-322086-79-8,2025-05-11,2025-05-22,BR009
TXN004671,M29344,978-1-976609-43-5,2024-06-23,2024-06-28,BR008
TXN004672,M85668,978-0-565367-69-5,2024-09-22,2024-09-29,BR011
TXN004673,M35556,978-0-561278-11-7,2025-09-30,2025-10-02,BR002
TXN004674,M94633,978-1-138801-55-4,2025-03-18,2025-04-10,BR015
TXN004675,M56807,978-1-768722-81-6,2024-07-30,2024-08-17,BR014
TXN004676,M18242,978-1-322086-79-8,2024-06-02,2024-06-23,BR015
TXN004677,M78045,978-0-528459-17-7,30/12/2023,,BR001
TXN004678,M29920,978-0-389874-88-1,2025-08-25,2025-08-30,BR011
TXN004679,M18613,978-1-167154-66-9,08/09/2024,2024-09-06,BR006
TXN004680,M35541,978-0-370539-45-4,2025-06-18,2025-06-26,BR001
TXN004681,M85191,978-1-618970-26-8,2024-09-02,2024-09-09,BR002
TXN004682,M62166,978-0-760957-32-5,2024-03-26,2024-04-11,BR011
TXN004683,M31558,978-0-747966-93-7,2025-02-21,2025-03-06,BR004
TXN004684,M91583,978-0-343974-24-4,2025-01-31,2025-02-25,BR012
TXN004685,M61218,978-0-293205-97-9,2025-09-26,,BR012
TXN004686,M94525,978-1-708059-50-7,2024-08-26,2024-09-11,BR012
TXN004687,M42260,978-0-680290-39-7,2024-06-26,2024-07-16,BR012
TXN004688,M56169,978-0-849259-43-2,2024-08-27,2024-09-03,BR014
TXN004689,M40753,978-1-116901-96-2,2023-12-21,2024-01-15,BR003
TXN004690,M68024,978-1-666693-15-7,2025-01-07,2025-01-24,BR010
TXN004691,M89087,978-0-466718-23-7,2025-03-30,2025-04-27,BR001
TXN004692,M72086,978-0-631562-66-5,15/03/2025,2025-04-11,BR014
TXN004693,M39105,978-0-635859-19-8,2025-08-06,2025-08-20,BR004
TXN004694,M65944,978-0-313953-51-4,2025-10-01,2025-10-17,BR006
TXN004695,M62048,978-1-969414-97-8,2024-08-19,2024-09-03,BR001
TXN004696,M15971,978-1-174861-92-5,2024-12-20,2025-01-15,BR007
TXN004697,M25832,978-1-396835-28-5,2024-05-18,2024-06-15,BR013
TXN004698,M36201,978-0-442402-87-7,15/03/2025,,BR002
TXN004699,M26342,978-1-451258-62-2,2024-03-27,2024-04-24,BR002
TXN004700,M82564,978-1-593549-47-3,2024-06-25,2024-07-16,BR009
TXN004701,M33971,978-0-268100-57-5,22/07/2024,2024-08-17,BR014
TXN004702,M92610,978-0-405002-29-8,2024-08-06,2024-08-24,BR012
TXN004703,M43852,978-0-211392-87-3,2024-12-02,2024-12-17,BR008
TXN004704,M44426,978-0-947285-50-0,01/10/2025,2025-10-08,BR004
TXN004705,M30023,978-1-325306-58-9,2025-08-12,2025-08-29,BR003
TXN004706,M12213,978-0-788976-29-2,2024-10-04,2024-10-13,BR013
TXN004707,M30180,978-1-899656-93-6,2024-11-30,2024-12-19,BR011
TXN004708,M30222,978-0-181066-38-5,2023-11-07,2023-11-28,BR011
TXN004709,M34134,978-1-665148-25-2,2025-09-19,2025-10-02,BR006
TXN004710,M33991,978-0-736592-70-3,2025-10-04,2025-10-15,BR010
TXN004711,M37664,978-1-432335-44-1,10/19/2023,2023-10-27,BR001
TXN004712,M93287,978-0-976618-83-6,2025-07-07,2025-07-15,BR008
TXN004713,M18738,978-1-355882-52-7,28/11/2023,2023-12-07,BR002
TXN004714,M62011,978-0-937818-56-5,2024-07-07,2024-08-03,BR008
TXN004715,M40974,978-1-322086-79-8,03/12/2023,2023-12-31,BR011
TXN004716,M83254,978-0-577963-50-2,2024-05-26,2024-06-13,BR013
TXN004717,M52461,978-0-826739-40-7,2024-03-08,2024-03-16,BR015
TXN004718,M60510,978-1-868394-62-3,2025-04-29,,BR011
TXN004719,M47594,978-1-183561-55-7,2025-01-30,2025-02-23,BR004
TXN004720,M72066,978-0-479895-93-2,2024-06-25,,BR007
TXN004721,M46287,978-1-734617-39-9,2024-12-26,2025-01-04,BR001
TXN004722,M84537,978-1-924499-63-7,09/17/2024,2024-10-09,BR003
TXN004723,M18820,978-0-696998-26-3,2024-09-23,2024-10-02,BR007
TXN004724,M19439,978-0-914165-62-0,2023-11-14,2023-11-25,BR013
TXN004725,M53246,978-0-734960-43-6,2025-09-29,2025-10-21,BR001
TXN004726,M21970,978-1-458163-50-9,2024-12-03,2024-12-10,BR007
TXN004727,M87454,978-0-185465-62-7,06/21/2024,2024-07-17,BR009
